"studium_id";"zaverecna_prace_id";"cislo_terminu";"vedouci_jmeno";"navrh_znamky_vedouci";"oponent_jmeno";"navrh_znamky_oponent";"datum_obhajoby";"zaverecna_prace_hodnoceni";"nazev_cs";"nazev_en";"typ_prace";"jazyk_prace"
"14287006";"1022355605805";"1";"Ing. Miroslav Balík, Ph.D.";"1.5";"Ing. Josef Vogel, CSc.";"1.5";"2019-06-25";"1.5";"Flexibilní pokladní systém pro služby";"Flexible cash system for services";"B";"CS"
"12992506";"1003137383205";"1";"Mgr. Martin Podloucký";"1";"Ing. Marek Suchánek";"1";"2019-06-18";"1";"Webová aplikace pro online web scraping";"Web application for online web scraping";"B";"CS"
"14292206";"1025241979805";"1";"Ing. David Buchtela, Ph.D.";"1.5";"Ing. Dana Vynikarová, Ph.D.";"1.5";"2019-06-18";"1.5";"Analýza a návrh informačního systému pro evidenci stravenek";"Analisis and Design of Information System for Voucher Evidence";"B";"CS"
"16771406";"1089130791105";"1";"";"2";"Ing. Michal Valenta, Ph.D.";"1.5";"2020-02-04";"2";"Kategorizace aplikací na základě uživatelského chování v komponentě Gaming Mode";"Categorize applications based on user behavior in the Gaming Mode component";"B";"CS"
"8335606";"625583106605";"1";"Ing. Josef Gattermayer, Ph.D.";"1";"Ing. Viktor Černý";"1";"2015-06-10";"2";"Aplikace pro mobilní telefony, tablety a chytré hodinky na platformě Apple";"Aplications for mobile phones, tablets and smart watches on the Apple platform";"M";"CS"
"13017406";"998786094405";"1";"Ing. Marek Skotnica";"1";"Mgr. Ondřej Dvořák";"1";"2019-06-13";"1";"Modelem-řízený vývoj systémů pro podporu řízení rizik a souladu s legislativou";"Model-Driven Approach to Governance, Risk, and Compliance Systems Development";"M";"EN"
"11719306";"926589003905";"1";"Ing. Miroslav Balík, Ph.D.";"2";"Ing. Karel Quast";"2";"2018-06-21";"2";"Modifikace hry Sokoban pro OS Android";"Improvement of Sokoban game for Android";"B";"CS"
"4790506";"541007381005";"1";"Ing. Pavel Štěpán";"1.5";"Ing. Karel Klouda, Ph.D.";"2.5";"2015-06-16";"2";"Formát a konverzní nástroje pro video z webu na mobilních zařízeních";"Format and Conversion Tools for Video from Web Pages on Mobile Devices";"B";"CS"
"14281306";"1105699589405";"1";"Ing. Tomáš Kalvoda, Ph.D.";"1.5";"Ing. Eliška Šestáková";"1.5";"2020-06-25";"1.5";"Interaktivní podpora výuky v aplikaci MARAST";"Support for interactive teaching techniques in MARAST";"B";"CS"
"7817506";"705138153605";"1";"Ing. Petr Ježdík, Ph.D.";"1";"Ing. Marek Žehra";"1";"2016-06-27";"1";"Multimodální vizualizace neurologických vyšetření do 3D prostoru";"3D Multimodal Visualization for Neurology Screenings";"B";"EN"
"13009706";"1023507267705";"1";"doc. Ing. Štěpán Starosta, Ph.D.";"1";"Ing. Marek Skotnica";"1";"2019-06-19";"1";"Podpůrný software pro oddělení pro vědu a výzkum";"Support Software for Research Department";"B";"SL"
"12993806";"1021779840005";"1";"Mgr. Petr Matyáš";"1.5";"Ing. Ondřej Guth, Ph.D.";"1";"2020-02-04";"1.5";"Elektronická sbírka příkladů z matematiky";"Electronical Database of Mathematical Problems";"B";"CS"
"13004606";"1134652108005";"1";"Ing. Miroslav Hrončok";"1.5";"Ing. Marek Suchánek";"2";"2020-09-08";"1.5";"Studie proveditelnosti vylepšení řešení jazykové lokalizace webových aplikací v Pythonu";"Feasibility Study: Improving Tooling for Python Web Apps Language Localization";"B";"CS"
"6266306";"628532330405";"1";"Ing. Daniel Vašata, Ph.D.";"1.5";"Mgr. Rudolf Bohumil Blažek, Ph.D.";"1";"2015-06-16";"1.5";"Webová demonstrace základních statistických výpočtů s využitím matematického software R a SAGE";"Web demonstration of basic statistical calculations based on mathematical software R and SAGE";"B";"CS"
"11678206";"918182099305";"1";"Ing. Zdeněk Rybola, Ph.D.";"1";"Ing. Jiří Mlejnek";"1";"2018-06-20";"1";"Přepracování aplikace Kytarový zpěvník do MVP architektury a návrh gamifikace aplikace";"Refactoring of application Kytarový zpěvník into MVP architecture and gamification design";"B";"CS"
"6255106";"610257009505";"1";"Ing. Pavel Náplava, Ph.D.";"1.5";"Ing. Jan Trdlička, Ph.D.";"1";"2015-06-18";"1.5";"Online platforma pro poskytování jednoduchých Unixových nástrojů";"Online Platform for Simple Bash Tools";"B";"CS"
"6805706";"603213631005";"1";"Ing. Michal Šoch, Ph.D.";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-09";"1";"Paralelní výpočet pravděpodobnosti výhry ve hře poker Texas Holdem";"Parallel computation of probability of winning poker Texas Holdem";"M";"CS"
"11708306";"926318926205";"1";"Ing. Filip Křikava, Ph.D.";"2";"prof. Dr. Ing. Petr Kroha, CSc.";"2.5";"2018-06-22";"2.5";"Conjugata - aplikace pro cvičení časování sloves - frontend";"Conjugata - conjugation training app - frontend";"B";"CS"
"5495306";"630258064605";"1";"Ing. Jiří Melnikov";"1";"Ing. Jiří Chludil";"1";"2015-06-23";"1";"SAGELab - REST rozhraní zařízení SAGE";"SAGELab - REST interface for SAGE display wall";"B";"CS"
"6308906";"628289864605";"1";"doc. Ing. Robert Pergl, Ph.D.";"1.5";"Mgr. Martin Podloucký";"2.5";"2015-06-23";"1.5";"Podpora simulace a vizualizace v nástroji DynaCASE";"Simulation and Visualisation Support for the DynaCASE Tool";"B";"CS"
"8341006";"623633070405";"1";"Ing. Pavel Náplava, Ph.D.";"1.5";"";"1";"2015-06-10";"1";"Porovnání způsobů modelování podnikových procesů pomocí BPMN a DEMO z pohledu běžných uživatelů";"Comparison of BPMN and DEMO Business Process Modelling from a Business User Perspective";"M";"CS"
"14273706";"1113788992005";"1";"Ing. Petra Pavlíčková, Ph.D.";"1";"Ing. David Buchtela, Ph.D.";"1.5";"2020-02-11";"1";"Návrh CRM systému pro ISP";"Design of CRM System for ISP";"M";"CS"
"7807606";"816873638705";"1";"Ing. Josef Pavlíček, Ph.D.";"1";"Ing. David Buchtela, Ph.D.";"1.5";"2017-06-22";"1.5";"Uživatelské specifikace rozhraní pro osobní webovou prezentaci a internetový obchod";"UI Specification for the web personal presentation and the internet shop";"B";"CS"
"9666606";"824179982805";"1";"";"1";"Ing. Jiří Hunka";"1";"2017-06-20";"1";"Hlasové ovládání inteligentních domů iQtec";"Voice control of smart homes iQtec";"B";"CS"
"4764606";"632222688405";"1";"Ing. Josef Gattermayer, Ph.D.";"2.5";"Mgr. Monika Součková";"2.5";"2016-06-27";"2.5";"Webová aplikace pro vedení projektů";"Web application for project management";"B";"CS"
"8344306";"724582539905";"1";"doc. Ing. Robert Pergl, Ph.D.";"1.5";"Ing. Michal Valenta, Ph.D.";"1";"2017-06-15";"1";"Aplikace pro posílání zpráv a správu úkolů založená na teorii PSI";"Messaging and Task Management Application Based on the PSI Theory";"M";"EN"
"11665306";"918181698105";"1";"Ing. Jiří Mlejnek";"2";"Ing. Zdeněk Rybola, Ph.D.";"2";"2020-02-04";"2";"Správa číselníků v IT systémech";"Managing Code Lists in IT Systems";"B";"CS"
"7818606";"715785811705";"1";"Ing. Radek Dobiáš, Ph.D., MBA";"1";"";"1";"2016-06-22";"1";"Tvorba modulu pro sériovou komunikaci s RFID čtečkou na platformě Netbeans";"The Module for Serial Communication with RFID Reader at Netbeans Platform";"B";"CS"
"11721006";"919024222105";"1";"Mgr. Petr Matyáš";"1.5";"Ing. David Bernhauer";"1.5";"2018-06-25";"1.5";"Webová administrace informačního systému pro střední školu";"Administration of Information System for Secondary School";"B";"CS"
"3769206";"540832252005";"1";"Ing. Zdeněk Rybola, Ph.D.";"2.5";"Ing. Jiří Mlejnek";"2.5";"2015-06-17";"2.5";"Informační systém pro plánování služeb na oddělení";"Information system for shift planning in a department";"B";"CS"
"11679706";"919584764805";"1";"Ing. Miroslav Balík, Ph.D.";"1.5";"Ing. Pavel Štěpán";"1.5";"2018-06-20";"1.5";"Android aplikace pro hledání přátel";"Android application for Meeting New Friends";"B";"CS"
"9669506";"924078139005";"1";"Ing. Jan Šedivý, CSc.";"1";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"1";"2018-06-21";"1";"Ivestiční konverzační bot s hlasovým ovládáním";"Investment voice conversational bot";"B";"EN"
"16748906";"1128683476005";"1";"Ing. Václav Jirovský, Ph.D.";"1";"Ing. Pavel Štěpán";"1.5";"2020-09-07";"1.5";"Rozšíření funkcionalit Android aplikace Uniqway";"Functional evolution of Uniqway Android application";"B";"CS"
"4790206";"618607283205";"2";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"3";"Mgr. Jan Starý, Ph.D.";"4";"";"";"Automatické pojmenovávání skupin slov";"Automatic Naming of Groups of Words";"B";"SL"
"13032106";"916781909605";"1";"Ing. Zdeněk Rybola, Ph.D.";"1";"Ing. Jiří Mlejnek";"1";"2018-06-14";"1";"Návrh databáze a systému pro evidenci pacientů s akutní myeloidní leukémií";"Database and system design for register of patients with acute myeloid leukemia";"M";"CS"
"8325806";"703926383505";"1";"";"1.5";"Ing. Miroslav Prágl, MBA";"1.5";"2016-06-14";"1.5";"Systém pro monitorování vlastních .NET procesů na serverech zákazníka";"Monitoring proprietary .NET processes on client's servers";"M";"EN"
"12964006";"994431607705";"1";"";"1";"Ing. David Bernhauer";"1";"2020-06-30";"1";"Vyhledávač řešení problémů využívající externí veřejné služby";"Error solution finder using external public services";"B";"EN"
"13033606";"1018900709505";"1";"Ing. Marek Suchánek";"1";"doc. Ing. Robert Pergl, Ph.D.";"1.5";"2019-06-11";"1.5";"Informační systém pro podporu vědecké spolupráce";"Academic Collaboration Information System";"M";"EN"
"13027206";"916781914505";"1";"";"1";"Ing. Petra Pavlíčková, Ph.D.";"1";"2018-06-13";"1";"Vývoj FIORI aplikace nad SAP PM modulem pro realizaci servisních zakázek a preventivní údržby";"Development of FIORI application over SAP PM module for execution of service orders and preventive maintenance";"M";"CS"
"9760606";"706597304705";"1";"";"1";"doc. Ing. Robert Pergl, Ph.D.";"1";"2016-06-15";"1";"Automatické testy pro vyhodnocení vlivu antiviru Avast na výkon počítače";"Automation tests of Avast antivirus to analyse impact on computer performance";"M";"CS"
"6269706";"799930607905";"1";"Ing. Jiří Chludil";"1.5";"";"1";"2017-02-08";"1.5";"BigCloud - Modul obchodníka";"BigCloud - Salesman module";"B";"SL"
"13018706";"924886027205";"1";"Ing. Josef Gattermayer, Ph.D.";"1";"Ing. Jiří Mlejnek";"2";"2018-06-12";"2";"Automatizované nasazování databází do cloudového prostředí";"Automated database deployment in cloud";"M";"CS"
"11718906";"907623306705";"1";"";"1";"Ing. Petra Pavlíčková, Ph.D.";"1";"2018-06-26";"1";"Automatizace procesů vývoje mobilních aplikací";"Automatization of Mobile Application Development Processes";"B";"CS"
"12233806";"923515543705";"1";"Ing. Milan Dojčinovski, Ph.D.";"2";"Ing. Jaroslav Kuchař, Ph.D.";"3";"2019-02-06";"3";"Doménově-specifická adaptace NER";"Domain-Specific NER Adaptation";"M";"EN"
"14251206";"1104261683605";"2";"";"1";"prof. Dr. Ing. Petr Kroha, CSc.";"2";"2020-09-07";"1.5";"Optimalizace přiřazovacích kritérií mezi detektory ATLAS a AFP v CERNu";"Optimization of the Matching Criteria Between the ATLAS and AFP Detectors at CERN";"B";"EN"
"14303506";"1021778409205";"1";"Ing. Josef Pavlíček, Ph.D.";"1";"Ing. David Buchtela, Ph.D.";"1";"2019-06-12";"1";"Analýza a návrh vhodných postupů testování software určených pro děti do 6 let";"Analysis and Design of Appropriate Software Testing Procedures for Children under 6 Years of Age";"M";"CS"
"14240706";"1065475753105";"1";"";"1";"Ing. Michal Valenta, Ph.D.";"1";"2020-06-17";"1";"Návrh a implementace C# knihovny pro práci s frameworkem X-definice";"Design and implementation of C# library for working with X-definice framework";"M";"CS"
"12968506";"1015095733705";"1";"Ing. Radomír Polách";"1";"doc. Ing. Mgr. Petr Klán, CSc.";"1.5";"2019-06-25";"1.5";"Bezdrátově ovladatelné USB zařízení";"Wirelessly controlled USB device";"B";"CS"
"6273206";"620283807305";"2";"Ing. František Štampach, Ph.D.";"2";"Mgr. Jan Starý, Ph.D.";"2";"2016-06-28";"2";"Sledování matematických článků podle klasifikačních kódů Americké matematické společnosti";"Following mathematical papers by Mathematics Subject Classification";"B";"CS"
"12964306";"1134052043805";"1";"";"1";"Ing. Dana Vynikarová, Ph.D.";"1.5";"2020-06-23";"1.5";"Studie proveditelnosti pro informační portál zaměřený na Higgsův boson přistupný veřejnosti a expertům";"Feasibility Study of Portal to Provide Knowledge about Higgs Boson to General Public and Experts";"B";"EN"
"11707506";"911477636405";"1";"Ing. Petr Pauš, Ph.D.";"1";"Ing. Vojtěch Jirkovský";"1.5";"2018-06-21";"1";"ElateMe - QA v multiplatformních aplikacích";"ElateMe - QA in multiplatform applications";"B";"CS"
"7812006";"726397990205";"1";"Ing. Radek Richtr, Ph.D.";"1";"Ing. Jiří Chludil";"1.5";"2016-06-28";"1";"Babylon: Samoorganizující se parametrický model starověkého města";"Babylon: Self-organizing parametric model of an ancient city";"B";"CS"
"6264906";"630501617905";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"1";"";"1";"2015-06-16";"1";"Návrh modulu pro extrakci údajů z dokumentů";"Design of a Module for Information Extraction from Documents";"B";"SL"
"9238306";"703183767105";"1";"Ing. Zdeněk Rybola, Ph.D.";"1.5";"Ing. Jiří Mlejnek";"1.5";"2017-06-13";"1.5";"Tournament Manager - Synchronizace";"Tournament Manager - Synchronization";"M";"CS"
"8327606";"624611228005";"1";"Ing. Michal Valenta, Ph.D.";"1.5";"";"1.5";"2015-06-10";"1.5";"Indexování struktur v grafovém DB stroji neo4j II";"Indexing of patterns in graph DB engine neo4j II";"M";"CS"
"6292106";"633212396105";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"doc. RNDr. Tomáš Valla, Ph.D.";"4";"2015-06-22";"3";"Rozšiřující zásuvný modul pro GraphBrowser";"GraphBrowser extension plugin";"B";"SL"
"16196706";"1122061436905";"1";"Ing. Petra Pavlíčková, Ph.D.";"1";"";"1";"2020-06-16";"1";"Návrh Matice ohrožení v rámci plánovací fáze projektu";"Designing of  the Task Threatness Matrix during Project Planning Phase";"M";"CS"
"6283806";"624366240505";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"Ing. Ladislav Vagner, Ph.D.";"2";"2015-06-22";"1.5";"Knihovna pro násobení polynomů";"Library for multiplication of polynomials";"B";"CS"
"11651906";"804041380205";"1";"Ing. Petr Špaček, Ph.D.";"1";"Ing. Vojtěch Jirkovský";"1";"2018-02-06";"1";"Mobilní aplikace pro sledování růstu, vývoje a zdravotních problémů dětí";"Mobile application for tracking the growth, development, and health of children";"M";"CS"
"11727206";"724323859305";"1";"Ing. Pavel Náplava, Ph.D.";"3";"Ing. Josef Vogel, CSc.";"2.5";"2018-02-15";"3";"Modernizace e-shopu a jeho napojení na informační systém";"E-shop Upgrade and Integration with Information System";"B";"CS"
"6281606";"701962623805";"1";"Ing. Pavel Náplava, Ph.D.";"1";"";"1";"2016-06-21";"1";"Průvodce řízením výkonnosti aplikací (APM)";"Application Performance Management (APM) Guide";"B";"CS"
"6289906";"727184189205";"1";"Ing. Radek Hronza, Ph.D.";"4";"Ing. Josef Pavlíček, Ph.D.";"4";"2016-06-27";"4";"Analýza možnosti elektronizace podnikových procesů";"Analysis of Business Processes Executable";"B";"CS"
"9671106";"632718262505";"2";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"3";"RNDr. Jakub Klímek, Ph.D.";"4";"";"";"Analýza sběru dat o chování spotřebitelů na internetu v ČR";"Analysis of Consumer Behavior Data Collection from Internet in Czech Republic";"B";"CS"
"8339106";"717331338105";"1";"";"2";"Ing. Jaroslav Kuchař, Ph.D.";"2.5";"2016-06-13";"2.5";"Aplikace pro sledování kurzoru v prohlížeči";"Cursor tracking application for internet browser";"M";"CS"
"7815306";"729513247705";"1";"Ing. Ondřej Guth, Ph.D.";"1";"Ing. Jan Trávníček, Ph.D.";"1";"2017-02-08";"1";"KDE plasmoid pro Twitter";"KDE plasmoid for Twitter";"B";"CS"
"14282806";"1012301964205";"1";"Ing. Petra Pavlíčková, Ph.D.";"2.5";"Ing. David Šenkýř";"2.5";"2019-06-12";"2.5";"Porovnání notací DEMO a BPMN s využitím studie použitelnosti v UI laboratoři";"Comparison of DEMO and BPMN Notations Using Usability Study in UI Lab";"M";"CS"
"7834906";"698179575205";"1";"Ing. Josef Vogel, CSc.";"1";"Ing. Tomáš Zahradnický, Ph.D.";"1";"2017-06-21";"1";"Aplikace pro získávání dat z logů";"Retreaving data from logs application";"B";"CS"
"6820306";"620045133405";"1";"Ing. David Buchtela, Ph.D.";"1";"";"1";"2015-06-10";"1";"Analýza a návrh iOS aplikace pro komunikaci a kooperaci při vývoji software";"Analysis and Design of iOS Application for Communication and Cooperation in Software Development";"M";"CS"
"11697206";"796346675405";"1";"doc. Ing. Robert Pergl, Ph.D.";"2.5";"Ing. Petr Špaček, Ph.D.";"2";"2017-06-20";"3";"Systém pro doplňování kódu v systému Pharo";"Code Completion for Pharo System";"B";"EN"
"8325506";"636395597305";"1";"Ing. Josef Pavlíček, Ph.D.";"1";"Ing. Pavel Náplava, Ph.D.";"1";"2015-06-10";"1";"Návrh a tvorba nástroje pro optimalizaci procesů na základě analýzy BPM modelů";"Tool Design and Development for Process Optimization on base of BPM Model Analysis";"M";"CS"
"8329306";"620045131905";"1";"Ing. Pavel Náplava, Ph.D.";"1";"Ing. Pavel Krejčí";"1";"2016-02-16";"1";"Možnosti využití cloudů a reálných opcí pro začínající technologické firmy";"Clouds and Real Options Usage for IT Start-ups";"M";"CS"
"6260906";"605391739005";"1";"Ing. Michal Valenta, Ph.D.";"1";"";"1";"2015-06-17";"1";"Dotazovací jazyk pro vztahy MBI objektů";"Query Language for Relations among MBI Objects";"B";"CS"
"13026806";"982815148605";"1";"doc. Ing. Miroslav Bureš, Ph.D.";"1";"Ing. Pavel Žikovský, Ph.D.";"1.5";"2019-02-06";"1.5";"Webová aplikace pro generování kombinací testovacích dat";"Web application for generation of test data combinations";"M";"CS"
"6314406";"621236860005";"1";"Ing. David Buchtela, Ph.D.";"1";"Ing. Dana Vynikarová, Ph.D.";"1.5";"2015-06-18";"1";"Analýza využití CRM systému při prodeji nových vozů";"Analysis of CRM System Application in New Car Retail";"B";"CS"
"9247706";"712263933105";"1";"Ing. Michal Valenta, Ph.D.";"1";"Ing. Ivan Halaška";"1.5";"2016-06-16";"1";"Systém Akrmat verze 3";"System Akrmat version 3";"M";"CS"
"14274706";"984902573405";"1";"Ing. Michal Valenta, Ph.D.";"1";"";"1";"2019-06-13";"1";"Analýza datových toků v reportovacích nástrojích";"Data flow analysis in reporting tools";"M";"CS"
"14261606";"1025239115305";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"1";"Ing. Tomáš Nováček";"1";"2019-06-11";"1";"Znalostní systém pro podporu výuky BI-ZNS";"Knowledge system to support BI-ZNS education";"M";"CS"
